hydrocarbon bearing

 49586 atoms

 6 atom types

   -44          41      xlo xhi
   -24          56      ylo yhi
   10          360      zlo zhi

 Masses

 1 12.0109997
 2 1.00796998
 6 1.00796998
 5 12.0109997
 4 1.00796998
 3 12.0109997

 Atoms #molecular

1   1   1   22.215000   30.825000  239.987000
2   1   1   22.197000   30.779000  238.454000
3   1   1   25.103000   30.912000  240.496000
4   1   1   25.088000   30.839000  237.756000
5   1   1   22.875000   32.079000  237.83000
6   1   1   24.332000   32.101000  239.899000
7   1   1   24.318000   32.059000  238.342000
8   1   1   22.894000   32.119000  240.468000
9   1   1   22.113000   30.742000  235.869000
10   1   1   25.019000   30.81000  236.209000
11   1   1   24.239000   32.03000  235.651000
12   1   1   22.825000   32.064000  236.271000
13   1   1   22.219000   30.886000  242.545000
14   1   1   25.09000   30.972000  242.071000
15   1   1   22.925000   32.165000  241.998000
16   1   1   24.335000   32.188000  242.574000
17   1   1   22.296000   28.312000  240.059000
18   1   1   22.269000   28.27000  238.526000
19   1   1   22.96000   29.553000  237.926000
20   1   1   24.463000   29.611000  239.995000
21   1   1   24.434000   29.535000  238.408000
22   1   1   22.984000   29.599000  240.5000
23   1   1   22.198000   28.206000  235.959000
24   1   1   24.336000   29.496000  235.785000
25   1   1   22.897000   29.502000  236.385000
26   1   1   22.311000   28.403000  242.522000
27   1   1   22.97000   29.654000  242.049000
28   1   1   24.39000   29.697000  242.636000
29   1   1   20.779000   30.795000  240.526000
30   1   1   20.738000   30.763000  238.006000
31   1   1   20.687000   30.741000  236.466000
32   1   1   20.794000   30.84000  242.085000
33   1   1   20.831000   28.303000  240.57000
34   1   1   20.781000   28.25000  238.039000
35   1   1   18.582000   29.48000  238.089000
36   1   1   20.074000   29.523000  240.066000
37   1   1   20.039000   29.508000  238.532000
38   1   1   18.627000   29.502000  240.623000
39   1   1   20.763000   28.192000  236.514000
40   1   1   19.995000   29.438000  235.986000
41   1   1   18.55000   29.464000  236.555000
42   1   1   20.829000   28.331000  242.089000
43   1   1   18.637000   29.519000  242.16000
44   1   1   20.121000   29.573000  242.624000
45   1   1   20.104000   27.025000  240.149000
46   1   1   20.084000   26.992000  238.628000
47   1   1   20.062000   26.896000  236.059000
48   1   1   20.158000   27.096000  242.655000
49   1   1   -22.635000   5.024000  241.348000
50   1   1   -22.66000   5.04000  238.77000
51   1   1   -22.674000   5.045000  237.224000
52   1   1   -22.59000   4.995000  242.892000
53   1   1   -25.533000   2.496000  240.846000
54   1   1   -25.559000   2.504000  239.289000
55   1   1   -22.642000   2.464000  241.342000
56   1   1   -22.666000   2.533000  238.739000
57   1   1   -24.846000   3.783000  238.782000
58   1   1   -23.378000   3.743000  240.854000
59   1   1   -23.384000   3.773000  239.275000
60   1   1   -24.818000   3.757000  241.393000
61   1   1   -25.541000   2.574000  236.598000
62   1   1   -22.665000   2.568000  237.191000
63   1   1   -23.4000   3.822000  236.738000
64   1   1   -24.862000   3.836000  237.236000
65   1   1   -25.494000   2.511000  243.505000
66   1   1   -22.578000   2.471000  242.878000
67   1   1   -24.779000   3.75000  242.962000
68   1   1   -23.292000   3.732000  243.415000
69   1   1   -24.862000   1.267000  238.656000
70   1   1   -23.382000   1.217000  240.814000
71   1   1   -23.422000   1.225000  239.241000
72   1   1   -24.825000   1.255000  241.391000
73   1   1   -23.389000   1.317000  236.62000
74   1   1   -24.851000   1.327000  237.121000
75   1   1   -24.781000   1.256000  242.932000
76   1   1   -23.293000   1.229000  243.413000
77   1   1   -18.295000   7.591000  241.23000
78   1   1   -18.329000   7.556000  238.666000
79   1   1   -18.326000   7.561000  237.092000
80   1   1   -18.253000   7.576000  242.781000
81   1   1   -21.168000   5.033000  240.81000
82   1   1   -21.197000   5.009000  239.284000
83   1   1   -18.277000   5.062000  241.21000
84   1   1   -18.301000   5.057000  238.707000
85   1   1   -20.495000   6.286000  238.743000
86   1   1   -19.026000   6.315000  240.742000
87   1   1   -19.05000   6.33000  239.215000
88   1   1   -20.457000   6.288000  241.291000
89   1   1   -21.225000   5.048000  236.72000
90   1   1   -18.338000   5.071000  237.193000
91   1   1   -19.064000   6.304000  236.662000
92   1   1   -20.496000   6.3000  237.185000
93   1   1   -21.116000   5.039000  243.36000
94   1   1   -18.248000   5.073000  242.751000
95   1   1   -20.398000   6.3000  242.835000
96   1   1   -18.954000   6.314000  243.287000
97   1   1   -21.206000   2.484000  240.801000
98   1   1   -21.221000   2.504000  239.263000
99   1   1   -20.476000   3.744000  238.739000
100   1   1   -19.014000   3.788000  240.753000
101   1   1   -19.023000   3.768000  239.216000
102   1   1   -20.447000   3.8000  241.287000
103   1   1   -21.221000   2.538000  236.684000
104   1   1   -19.038000   3.781000  236.694000
105   1   1   -20.499000   3.781000  237.198000
106   1   1   -21.142000   2.506000  243.291000
107   1   1   -20.413000   3.802000  242.807000
108   1   1   -18.959000   3.769000  243.221000
109   1   1   -16.842000   7.582000  240.7000
110   1   1   -16.861000   7.591000  239.166000
111   1   1   -16.147000   8.881000  238.606000
112   1   1   -16.136000   8.855000  241.211000
113   1   1   -16.878000   7.63000  236.572000
114   1   1   -16.155000   8.895000  237.084000
115   1   1   -16.786000   7.597000  243.251000
116   1   1   -16.108000   8.874000  242.732000
117   1   1   -16.811000   5.073000  240.716000
118   1   1   -16.837000   5.089000  239.183000
119   1   1   -16.128000   6.358000  238.653000
120   1   1   -14.672000   6.344000  240.67000
121   1   1   -14.666000   6.374000  239.136000
122   1   1   -16.113000   6.349000  241.197000
123   1   1   -16.917000   5.084000  236.748000
124   1   1   -14.702000   6.386000  236.57000
125   1   1   -16.144000   6.376000  237.078000
126   1   1   -16.822000   5.082000  243.22000
127   1   1   -16.096000   6.322000  242.698000
128   1   1   -14.653000   6.358000  243.158000
129   1   1   19.995000   34.572000  240.013000
130   1   1   19.961000   34.557000  238.475000
131   1   1   19.819000   34.463000  235.84000
132   1   1   19.998000   34.506000  242.714000
133   1   1   20.052000   32.052000  240.041000
134   1   1   20.027000   32.025000  238.482000
135   1   1   20.696000   33.31000  237.891000
136   1   1   22.16000   33.356000  239.923000
137   1   1   22.134000   33.324000  238.401000
138   1   1   20.753000   33.337000  240.53000
139   1   1   19.945000   31.946000  235.935000
140   1   1   22.022000   33.288000  235.687000
141   1   1   20.644000   33.28000  236.352000
142   1   1   20.045000   32.067000  242.589000
143   1   1   20.758000   33.356000  242.084000
144   1   1   22.173000   33.353000  242.596000
145   1   1   18.562000   34.553000  240.621000
146   1   1   18.497000   34.558000  238.013000
147   1   1   18.432000   34.516000  236.466000
148   1   1   18.558000   34.534000  242.184000
149   1   1   15.71000   31.999000  240.225000
150   1   1   15.647000   31.986000  238.699000
151   1   1   18.599000   32.014000  240.613000
152   1   1   18.547000   32.031000  238.07000
153   1   1   16.336000   33.266000  238.162000
154   1   1   17.833000   33.289000  240.123000
155   1   1   17.804000   33.277000  238.587000
156   1   1   16.411000   33.25000  240.72000
157   1   1   15.621000   31.993000  236.152000
158   1   1   18.49000   31.999000  236.522000
159   1   1   17.722000   33.233000  236.043000
160   1   1   16.31000   33.251000  236.644000
161   1   1   15.73000   31.962000  242.759000
162   1   1   18.593000   32.024000  242.146000
163   1   1   16.424000   33.228000  242.236000
164   1   1   17.871000   33.261000  242.681000
165   1   1   16.379000   30.737000  238.146000
166   1   1   17.877000   30.757000  240.156000
167   1   1   17.854000   30.744000  238.618000
168   1   1   16.436000   30.725000  240.713000
169   1   1   17.785000   30.689000  236.058000
170   1   1   16.364000   30.742000  236.639000
171   1   1   16.475000   30.711000  242.239000
172   1   1   17.917000   30.753000  242.701000
173   1   1   14.249000   31.963000  240.757000
174   1   1   14.197000   31.991000  238.236000
175   1   1   14.173000   31.993000  236.683000
176   1   1   14.274000   31.948000  242.313000
177   1   1   -24.796000   8.762000  241.452000
178   1   1   -24.905000   8.747000  238.798000
179   1   1   -24.906000   8.768000  237.251000
180   1   1   -24.754000   8.765000  242.956000
181   1   1   -24.821000   6.254000  241.413000
182   1   1   -24.883000   6.283000  238.804000
183   1   1   -25.523000   7.545000  240.913000
184   1   1   -25.574000   7.512000  239.354000
185   1   1   -24.893000   6.297000  237.232000
186   1   1   -25.584000   7.508000  236.649000
187   1   1   -24.774000   6.246000  243.014000
188   1   1   -25.456000   7.516000  243.586000
189   1   1   -25.571000   5.013000  240.904000
190   1   1   -25.559000   5.028000  239.344000
191   1   1   -25.575000   5.044000  236.627000
192   1   1   -25.433000   4.978000  243.562000
193   1   1   -20.499000   11.343000  241.263000
194   1   1   -20.579000   11.359000  238.76000
195   1   1   -20.61000   11.356000  237.227000
196   1   1   -20.461000   11.334000  242.798000
197   1   1   -23.384000   8.786000  240.841000
198   1   1   -23.435000   8.762000  239.318000
199   1   1   -20.469000   8.811000  241.293000
200   1   1   -20.525000   8.809000  238.731000
201   1   1   -22.74000   10.039000  238.783000
202   1   1   -21.216000   10.05000  240.79000
203   1   1   -21.255000   10.048000  239.259000
204   1   1   -22.663000   10.036000  241.292000
205   1   1   -23.443000   8.771000  236.747000
206   1   1   -20.544000   8.823000  237.213000
207   1   1   -21.303000   10.085000  236.724000
208   1   1   -22.751000   10.041000  237.264000
209   1   1   -23.273000   8.791000  243.384000
210   1   1   -20.425000   8.796000  242.844000
211   1   1   -22.605000   10.044000  242.835000
212   1   1   -21.158000   10.07000  243.31000
213   1   1   -23.356000   6.278000  240.85000
214   1   1   -23.406000   6.257000  239.308000
215   1   1   -22.697000   7.536000  238.774000
216   1   1   -21.206000   7.554000  240.791000
217   1   1   -21.237000   7.558000  239.249000
218   1   1   -22.631000   7.531000  241.334000
219   1   1   -23.415000   6.286000  236.729000
220   1   1   -21.243000   7.548000  236.682000
221   1   1   -22.699000   7.55000  237.224000
222   1   1   -23.292000   6.262000  243.42000
223   1   1   -22.562000   7.503000  242.871000
224   1   1   -21.132000   7.551000  243.351000
225   1   1   -16.158000   13.903000  241.215000
226   1   1   -16.211000   13.939000  238.668000
227   1   1   -16.226000   13.959000  237.109000
228   1   1   -16.16000   13.887000  242.772000
229   1   1   -19.042000   11.359000  240.719000
230   1   1   -19.104000   11.372000  239.185000
231   1   1   -16.145000   11.394000  241.229000
232   1   1   -16.162000   11.38000  238.643000
233   1   1   -18.377000   12.623000  238.664000
234   1   1   -16.878000   12.618000  240.708000
235   1   1   -16.895000   12.64000  239.175000
236   1   1   -18.324000   12.604000  241.255000
237   1   1   -19.184000   11.333000  236.644000
238   1   1   -16.195000   11.422000  237.127000
239   1   1   -16.945000   12.665000  236.607000
240   1   1   -18.411000   12.648000  237.118000
241   1   1   -19.026000   11.331000  243.281000
242   1   1   -16.136000   11.386000  242.778000
243   1   1   -18.291000   12.582000  242.773000
244   1   1   -16.856000   12.639000  243.29000
245   1   1   -19.02000   8.831000  240.751000
246   1   1   -19.059000   8.847000  239.203000
247   1   1   -18.344000   10.133000  238.679000
248   1   1   -16.848000   10.122000  240.724000
249   1   1   -16.877000   10.126000  239.17000
250   1   1   -18.312000   10.094000  241.244000
251   1   1   -19.122000   8.835000  236.667000
252   1   1   -16.912000   10.132000  236.612000
253   1   1   -18.366000   10.106000  237.134000
254   1   1   -18.993000   8.809000  243.322000
255   1   1   -18.307000   10.089000  242.789000
256   1   1   -16.818000   10.092000  243.288000
257   1   1   17.819000   35.797000  240.159000
258   1   1   17.787000   35.814000  238.634000
259   1   1   17.668000   35.731000  235.94000
260   1   1   17.839000   35.725000  242.79000
261   1   1   13.462000   35.727000  240.31000
262   1   1   13.449000   35.756000  238.751000
263   1   1   16.396000   35.766000  240.735000
264   1   1   16.339000   35.827000  238.148000
265   1   1   14.142000   37.04000  238.245000
266   1   1   15.646000   37.033000  240.25000
267   1   1   15.589000   37.024000  238.725000
268   1   1   14.203000   37.02000  240.849000
269   1   1   13.412000   35.788000  236.183000
270   1   1   16.27000   35.801000  236.611000
271   1   1   15.512000   37.028000  236.051000
272   1   1   14.124000   37.054000  236.69000
273   1   1   13.505000   35.663000  242.849000
274   1   1   16.398000   35.716000  242.281000
275   1   1   14.228000   36.964000  242.4000
276   1   1   15.647000   36.935000  242.908000
277   1   1   13.506000   33.209000  240.288000
278   1   1   13.481000   33.242000  238.752000
279   1   1   14.171000   34.508000  238.196000
280   1   1   15.638000   34.502000  240.236000
281   1   1   15.636000   34.52000  238.7000
282   1   1   14.199000   34.478000  240.808000
283   1   1   13.43000   33.241000  236.174000
284   1   1   15.57000   34.511000  236.159000
285   1   1   14.133000   34.513000  236.652000
286   1   1   13.545000   33.179000  242.862000
287   1   1   14.226000   34.445000  242.328000
288   1   1   15.692000   34.452000  242.778000
289   1   1   12.036000   35.678000  240.845000
290   1   1   12.001000   35.74000  238.264000
291   1   1   11.98000   35.771000  236.72000
292   1   1   12.046000   35.654000  242.376000
293   1   1   12.073000   33.187000  240.81000
294   1   1   12.025000   33.219000  238.256000
295   1   1   9.832000   34.438000  238.321000
296   1   1   11.329000   34.436000  240.317000
297   1   1   11.288000   34.431000  238.766000
298   1   1   9.879000   34.41000  240.871000
299   1   1   11.968000   33.211000  236.713000
300   1   1   11.257000   34.514000  236.249000
301   1   1   9.801000   34.498000  236.772000
302   1   1   12.112000   33.151000  242.344000
303   1   1   9.924000   34.391000  242.402000
304   1   1   11.366000   34.367000  242.89000
305   1   1   -22.759000   15.064000  241.336000
306   1   1   -22.827000   15.106000  238.756000
307   1   1   -22.889000   15.106000  237.225000
308   1   1   -22.683000   15.047000  242.876000
309   1   1   -25.622000   12.502000  240.916000
310   1   1   -25.659000   12.526000  239.402000
311   1   1   -22.72000   12.54000  241.306000
312   1   1   -22.785000   12.56000  238.783000
313   1   1   -24.997000   13.788000  238.82000
314   1   1   -23.47000   13.787000  240.821000
315   1   1   -23.513000   13.816000  239.286000
316   1   1   -24.929000   13.784000  241.411000
317   1   1   -25.64000   12.516000  236.682000
318   1   1   -22.785000   12.556000  237.233000
319   1   1   -23.573000   13.822000  236.735000
320   1   1   -25.046000   13.822000  237.285000
321   1   1   -25.472000   12.472000  243.564000
322   1   1   -22.652000   12.556000  242.828000
323   1   1   -24.874000   13.752000  242.96000
324   1   1   -23.387000   13.782000  243.384000
325   1   1   -25.589000   10.005000  240.928000
326   1   1   -25.597000   9.991000  239.366000
327   1   1   -24.95000   11.28000  238.794000
328   1   1   -23.453000   11.29000  240.832000
329   1   1   -23.496000   11.289000  239.319000
330   1   1   -24.878000   11.265000  241.417000
331   1   1   -25.631000   10.043000  236.707000
332   1   1   -23.501000   11.285000  236.734000
333   1   1   -24.948000   11.306000  237.26000
334   1   1   -25.432000   9.995000  243.549000
335   1   1   -24.818000   11.245000  242.955000
336   1   1   -23.332000   11.297000  243.341000
337   1   1   -18.391000   17.619000  241.321000
338   1   1   -18.456000   17.68000  238.738000
339   1   1   -18.476000   17.683000  237.176000
